0	15.162733	0
1	15.486575	0
2	9.331850	0
3	13.389982	0
4	8.802960	0
5	8.961104	0
6	9.477144	0
7	13.639267	0
8	9.717738	0
9	10.487513	0
10	10.094925	0
11	15.828626	0
12	9.931303	0
13	9.325107	0
14	9.427236	0
15	9.558113	0
16	10.282000	0
17	9.340391	0
18	12.419944	0
19	11.050537	0
20	9.772795	0
21	14.240541	0
22	9.310203	0
23	9.114027	0
24	8.972863	0
25	9.831702	0
26	10.061336	0
27	9.240845	0
28	12.931509	0
29	15.105660	0
30	12.213398	0
31	11.741064	0
32	10.807174	0
33	10.832837	0
34	11.346173	0
35	10.517995	0
36	10.824575	0
37	11.607510	0
38	14.076085	0
39	11.904895	0
40	12.842215	0
41	10.695490	0
42	11.951197	0
43	10.361192	0
44	9.486743	0
45	17.708269	0
46	11.308358	0
47	12.160282	0
48	10.674627	0
49	10.799247	0
50	10.964411	0
51	12.091486	0
52	11.176731	0
53	13.120819	0
54	11.315371	0
55	11.645639	0
56	10.713056	0
57	10.992359	0
58	11.163932	0
59	10.681147	0
60	10.484589	0
61	10.911270	0
62	11.026242	0
63	11.031689	0
64	12.109537	0
65	11.436399	0
66	13.612617	0
67	11.173900	0
68	9.901470	0
69	11.174319	0
70	9.918532	0
71	10.043500	0
72	9.231017	0
73	10.534258	0
74	9.195128	0
75	10.252980	0
76	9.322841	0
77	10.607263	0
78	10.244200	0
79	10.939511	0
80	10.457087	0
81	12.407715	0
82	10.798783	0
83	9.967397	0
84	14.947691	0
85	12.674327	0
86	10.602954	0
87	10.672377	0
88	9.654276	0
89	11.620046	0
90	11.532119	0
91	9.399628	0
92	9.529975	0
93	10.690327	0
94	10.061430	0
95	9.334991	0
96	9.923990	0
97	9.613298	0
98	9.109251	0
99	11.312309	0
100	12.007495	0
101	9.493678	0
102	9.438661	0
103	9.674130	0
104	10.666670	0
105	9.181709	0
106	9.503021	0
107	10.882750	0
108	11.653087	0
109	14.651736	0
110	9.569617	0
111	9.977290	0
112	12.717928	0
113	12.090978	0
114	9.814178	0
115	9.297787	0
116	9.350942	0
117	9.944948	0
118	11.863888	0
119	10.658643	0
120	11.344861	0
121	10.718224	0
122	11.193027	0
123	14.131671	0
124	12.573693	0
125	10.554981	0
126	9.450733	0
127	14.736231	0
128	9.962344	0
129	9.590480	0
130	10.972462	0
131	11.175216	0
132	10.131843	0
133	10.570337	0
134	9.808010	0
135	9.148523	0
136	9.512195	0
137	9.286992	0
138	9.796206	0
139	9.855563	0
140	13.413425	0
141	10.608071	0
142	10.072096	0
143	10.316946	0
144	10.143336	0
145	10.680988	0
146	11.241448	0
147	11.530588	0
148	14.004047	0
149	13.440599	0
150	13.881558	0
151	11.923246	0
152	11.522995	0
153	10.653500	0
154	13.450771	0
155	20.100097	0
156	18.651524	0
157	14.920936	0
158	15.439979	0
159	13.696778	0
160	12.137823	0
161	12.449916	0
162	12.974896	0
163	11.934495	0
164	11.439487	0
165	11.308986	0
166	12.935719	0
167	10.847583	0
168	10.538579	0
169	10.895076	0
170	11.307754	0
171	10.915112	0
172	10.904725	0
173	10.459077	0
174	10.612008	0
175	11.101297	0
176	11.413327	0
177	15.611329	0
178	11.984632	0
179	12.593268	0
180	12.669122	0
181	11.745961	0
182	11.823539	0
183	11.264097	0
184	11.159452	0
185	9.914840	0
186	9.906000	0
187	9.919150	0
188	10.391000	0
189	13.477651	0
190	12.100068	0
191	9.875568	0
192	9.468723	0
193	10.178458	0
194	9.796297	0
195	11.714913	0
196	11.199423	0
197	12.069177	0
198	14.287345	0
199	13.483003	0
200	11.037437	0
201	10.456143	0
202	11.328262	0
203	10.207647	0
204	9.501115	0
205	9.434983	0
206	9.913533	0
207	10.553121	0
208	10.455784	0
209	12.376601	0
210	11.120769	0
211	9.717693	0
212	10.329527	0
213	10.220848	0
214	10.430721	0
215	10.356627	0
216	9.502068	0
217	9.848006	0
218	8.563538	0
219	10.096537	0
220	10.011942	0
221	9.809571	0
222	9.320646	0
223	9.573373	0
224	9.612221	0
225	9.482706	0
226	9.672755	0
227	9.981866	0
228	10.635231	0
229	13.658295	0
230	12.673319	0
231	10.827185	0
232	11.280394	0
233	10.495156	0
234	10.090735	0
235	11.207244	0
236	11.429785	0
237	11.231181	0
238	13.315505	0
239	11.533521	0
240	10.321087	0
241	9.586887	0
242	11.073276	0
243	11.724192	0
244	17.214271	0
245	11.035346	0
246	9.725810	0
247	11.191944	0
248	11.558081	0
249	10.058322	0
250	9.808779	0
251	9.878572	0
252	9.139768	0
253	10.738768	0
254	10.316178	0
255	13.515615	0
256	11.903520	0
257	13.247908	0
258	9.564777	0
259	8.808597	0
260	12.457285	0
261	12.169122	0
262	9.467356	0
263	9.670909	0
264	9.140202	0
265	9.424692	0
266	9.992536	0
267	9.303495	0
268	10.924300	0
269	12.105280	0
270	14.911782	0
271	13.549221	0
272	10.827389	0
273	10.304653	0
274	13.954767	0
275	9.758013	0
276	10.616189	0
277	10.201256	0
278	10.616084	0
279	10.330261	0
280	12.421181	0
281	10.558648	0
282	10.708596	0
283	10.471513	0
284	10.868961	0
285	10.758593	0
286	12.830928	0
287	13.069710	0
288	13.251644	0
289	10.590760	0
290	12.482054	0
291	9.790465	0
292	10.864485	0
293	10.072686	0
294	10.787559	0
295	12.278915	0
296	11.055875	0
297	11.353387	0
298	11.234444	0
299	14.689087	0
300	11.481159	0
301	11.545404	0
302	10.049068	0
303	10.488545	0
304	9.676217	0
305	9.535618	0
306	10.375265	0
307	9.109092	0
308	9.170334	0
309	9.046812	0
310	12.087232	0
311	10.865912	0
312	9.483585	0
313	10.014561	0
314	9.572555	0
315	9.554041	0
316	10.297789	0
317	10.327303	0
318	10.977621	0
319	9.633633	0
320	11.198335	0
321	9.622478	0
322	10.652377	0
323	9.842628	0
324	11.615008	0
325	13.502435	0
326	10.620290	0
327	16.934055	0
328	10.836009	0
329	13.709639	0
