0	0.101469	0	0
1	0.064604	0	0
2	0.042843	0	0
3	0.040679	0	0
4	0.050906	0	0
5	0.061790	0	0
6	0.114184	0	0
7	0.038191	0	0
8	0.040886	0	0
9	0.050292	0	0
10	0.030110	0	0
11	0.021607	0	0
12	0.020912	0	0
13	0.035377	0	0
14	0.031400	0	0
15	0.039660	0	0
16	0.031400	0	0
17	0.023663	0	0
18	0.049138	0	0
19	0.065992	0	0
20	0.039985	0	0
21	0.061916	0	0
22	0.063892	0	0
23	0.048940	0	0
24	0.060509	0	0
25	0.037802	0	0
26	0.134879	0	0
27	0.069779	0	0
28	0.065559	0	0
29	0.068427	0	0
30	0.062412	0	0
31	0.042510	0	0
32	0.060996	0	0
33	0.068599	0	0
34	0.062520	0	0
35	0.069329	0	0
36	0.066181	0	0
37	0.066966	0	0
38	0.072702	0	0
39	0.121804	0	0
40	0.041212	0	0
41	0.046162	0	0
42	0.031084	0	0
43	0.030363	0	0
44	0.061826	0	0
45	0.057723	0	0
46	0.054910	0	0
47	0.037829	0	0
48	0.042104	0	0
49	0.063810	0	0
50	0.036910	0	0
51	0.050653	0	0
52	0.038172	0	0
53	0.077761	0	0
54	0.048011	0	0
55	0.129785	0	0
56	0.038028	0	0
57	0.043574	0	0
58	0.067147	0	0
59	0.041527	0	0
60	0.054702	0	0
61	0.050725	0	0
62	0.058877	0	0
63	0.052123	0	0
64	0.050238	0	0
65	0.034836	0	0
66	0.061989	0	0
67	0.057453	0	0
68	0.033086	0	0
69	0.052258	0	0
70	0.052384	0	0
71	0.059265	0	0
72	0.035693	0	0
73	0.048913	0	0
74	0.103047	0	0
75	0.037280	0	0
76	0.060546	0	0
77	0.114915	0	0
78	0.049769	0	0
79	0.074442	0	0
80	0.055649	0	0
81	0.037162	0	0
82	0.113300	0	0
83	0.079366	0	0
84	0.042293	0	0
85	0.064396	0	0
86	0.064577	0	0
87	0.035260	0	0
88	0.045017	0	0
89	0.037595	0	0
90	0.067174	0	0
91	0.064072	0	0
92	0.055297	0	0
93	0.056397	0	0
94	0.045324	0	0
95	0.061113	0	0
96	0.034754	0	0
97	0.062575	0	0
98	0.053692	0	0
99	0.044782	0	0
100	0.058255	0	0
101	0.065361	0	0
102	0.061177	0	0
103	0.128242	0	0
104	0.062096	0	0
105	0.049273	0	0
106	0.049751	0	0
107	0.035719	0	0
108	0.049670	0	0
109	0.064297	0	0
110	0.057389	0	0
111	0.079402	0	0
112	0.065226	0	0
113	0.065262	0	0
114	0.036162	0	0
115	0.105121	0	0
116	0.037641	0	0
117	0.040977	0	0
118	0.052457	0	0
119	0.052934	0	0
120	0.051203	0	0
121	0.039399	0	0
122	0.043520	0	0
123	0.062367	0	0
124	0.053566	0	0
125	0.034439	0	0
126	0.045396	0	0
127	0.050797	0	0
128	0.066308	0	0
129	0.038758	0	0
130	0.203505	0	0
131	0.044124	0	0
132	0.062015	0	0
133	0.046505	0	0
134	0.051131	0	0
135	0.048236	0	0
136	0.053169	0	0
137	0.035214	0	0
138	0.043466	0	0
139	0.055821	0	0
140	0.052926	0	0
141	0.048002	0	0
142	0.035440	0	0
143	0.048777	0	0
144	0.115852	0	0
145	0.036099	0	0
146	0.057462	0	0
147	0.070952	0	0
148	0.063026	0	0
149	0.148447	0	0
150	0.044575	0	0
151	0.053449	0	0
152	0.045171	0	0
153	0.064478	0	0
154	0.031400	0	0
155	0.042519	0	0
156	0.033231	0	0
157	0.055450	0	0
158	0.051176	0	0
159	0.032671	0	0
160	0.043105	0	0
161	0.056389	0	0
162	0.033564	0	0
163	0.026269	0	0
164	0.129857	0	0
165	0.037307	0	0
166	0.045819	0	0
167	0.058561	0	0
168	0.036378	0	0
169	0.044647	0	0
170	0.051473	0	0
171	0.033122	0	0
172	0.045008	0	0
173	0.031707	0	0
174	0.047209	0	0
175	0.051177	0	0
176	0.039877	0	0
177	0.081954	0	0
178	0.047767	0	0
179	0.034448	0	0
180	0.042591	0	0
181	0.051447	0	0
182	0.034917	0	0
183	0.040490	0	0
184	0.054837	0	0
185	0.033610	0	0
186	0.120812	0	0
187	0.044268	0	0
188	0.069049	0	0
189	0.071196	0	0
190	0.066136	0	0
191	0.032311	0	0
192	0.043348	0	0
193	0.050662	0	0
194	0.033221	0	0
195	0.043321	0	0
196	0.047866	0	0
197	0.039309	0	0
198	0.026513	0	0
199	0.053133	0	0
