0	10.647703	0
1	9.972748	0
2	9.264224	0
3	9.035737	0
4	8.901822	0
5	9.546045	0
6	8.778938	0
7	9.378857	0
8	9.370996	0
9	9.080503	0
10	8.691979	0
11	8.744900	0
12	8.661290	0
13	8.964110	0
14	11.335637	0
15	10.677928	0
16	8.818939	0
17	8.993943	0
18	9.738337	0
19	9.662881	0
20	10.391267	0
21	9.713554	0
22	9.807165	0
23	10.079474	0
24	13.214409	0
25	13.357044	0
26	10.466634	0
27	9.798423	0
28	9.433188	0
29	10.268457	0
30	9.331540	0
31	8.990893	0
32	8.812802	0
33	9.199456	0
34	9.204327	0
35	9.346182	0
36	9.329562	0
37	8.603759	0
38	9.485828	0
39	9.774621	0
40	8.983202	0
41	9.953011	0
42	9.505940	0
43	9.782052	0
44	9.665789	0
45	9.044519	0
46	10.039041	0
47	9.892945	0
48	10.171566	0
49	10.414133	0
50	9.505145	0
51	9.046155	0
52	8.690279	0
53	9.267194	0
54	9.646981	0
55	9.376401	0
56	8.626621	0
57	8.771663	0
58	8.519295	0
59	9.407064	0
60	9.638641	0
61	9.254672	0
62	8.993532	0
63	9.004834	0
64	9.816166	0
65	10.865154	0
66	10.324293	0
67	11.601897	0
68	10.008187	0
69	10.089146	0
70	10.047296	0
71	9.893720	0
72	9.494899	0
73	9.272998	0
74	8.816199	0
75	8.931796	0
76	8.869659	0
77	9.162856	0
78	8.596970	0
79	8.958505	0
80	8.479245	0
81	8.759517	0
82	9.093454	0
83	9.535954	0
84	9.622854	0
85	9.047149	0
86	8.793220	0
87	14.243120	0
88	11.444774	0
89	8.884295	0
90	9.244547	0
91	9.411270	0
92	9.538564	0
93	10.936452	0
94	9.599881	0
95	9.310419	0
96	9.194306	0
97	9.558686	0
98	13.137240	0
99	9.861331	0
100	8.891361	0
101	9.411030	0
102	10.282438	0
103	8.928025	0
104	12.752287	0
105	9.444343	0
106	9.325060	0
107	12.775939	0
108	9.137110	0
109	9.327341	0
110	9.547656	0
111	11.615898	0
112	9.967353	0
113	9.904115	0
114	8.945623	0
115	9.426411	0
116	9.386123	0
117	9.297737	0
118	9.903071	0
119	8.998419	0
120	9.243201	0
121	9.024362	0
122	9.453650	0
123	8.995059	0
124	9.607197	0
125	9.833833	0
126	11.467247	0
127	9.123221	0
128	9.644043	0
129	9.590725	0
130	9.877742	0
131	10.701351	0
132	9.828967	0
133	9.710158	0
134	10.215431	0
135	9.876153	0
136	9.898000	0
137	9.138690	0
138	11.490335	0
139	10.749491	0
140	10.180907	0
141	10.648190	0
142	11.281181	0
143	8.955954	0
144	9.046105	0
145	8.853798	0
146	9.635139	0
147	12.068609	0
148	11.295088	0
149	8.890926	0
150	8.524356	0
151	10.259597	0
152	10.810427	0
153	9.474647	0
154	8.908309	0
155	9.112942	0
156	9.159521	0
157	9.046139	0
158	9.376976	0
159	8.904023	0
160	9.461456	0
161	8.622161	0
162	9.322631	0
163	8.764086	0
164	8.854937	0
165	10.266186	0
166	10.658551	0
167	9.528623	0
168	8.738124	0
169	9.224199	0
170	9.278375	0
171	8.969700	0
172	9.916197	0
173	9.687411	0
174	9.644266	0
175	9.471066	0
176	9.363234	0
177	9.448585	0
178	9.654188	0
179	11.352788	0
180	10.741290	0
181	9.632545	0
182	9.131379	0
183	10.217651	0
184	9.003734	0
185	9.460766	0
186	8.780939	0
187	9.002164	0
188	9.016615	0
189	9.896295	0
190	9.632235	0
191	8.817383	0
192	9.009514	0
193	8.310016	0
194	8.633513	0
195	8.682288	0
196	9.529264	0
197	9.389107	0
198	9.187850	0
199	8.920870	0
200	9.319740	0
201	9.328040	0
202	8.984522	0
203	9.753599	0
204	8.860988	0
205	8.608579	0
206	8.804852	0
207	8.704571	0
208	9.317109	0
209	9.839109	0
210	9.822366	0
211	11.937285	0
212	9.184235	0
213	8.725003	0
214	9.645597	0
215	9.517432	0
216	9.722555	0
217	9.651327	0
218	9.634105	0
219	9.459815	0
220	9.611623	0
221	14.184398	0
222	10.741350	0
223	9.672279	0
224	9.429102	0
225	10.009797	0
226	9.670339	0
227	9.228880	0
228	9.132849	0
229	8.915325	0
230	9.343363	0
231	9.297497	0
232	8.898232	0
233	10.075445	0
234	8.542232	0
235	10.856803	0
236	10.262226	0
237	8.758777	0
238	8.697910	0
239	8.474385	0
240	9.317409	0
241	9.142050	0
242	8.971074	0
243	9.438430	0
244	8.959590	0
245	8.443421	0
246	8.534145	0
247	8.510715	0
248	8.993203	0
249	9.815121	0
250	9.249387	0
251	9.363265	0
252	9.002984	0
253	8.508359	0
254	10.368198	0
255	10.002246	0
256	9.309858	0
257	9.383307	0
258	10.256776	0
259	8.774148	0
260	8.568326	0
261	8.759587	0
262	8.486706	0
263	8.670661	0
264	9.143365	0
265	9.261833	0
266	9.419791	0
267	9.028432	0
268	11.275930	0
269	9.572938	0
270	11.107621	0
271	10.222056	0
272	10.645040	0
273	10.592113	0
274	13.737197	0
275	10.029100	0
276	9.998916	0
277	10.235753	0
278	10.361047	0
279	10.289039	0
280	9.763039	0
281	10.094012	0
282	10.316267	0
283	9.953506	0
284	9.483708	0
285	10.230349	0
286	10.003137	0
287	10.899471	0
288	9.599988	0
289	9.539078	0
290	11.300010	0
291	10.346975	0
292	9.539334	0
293	9.031098	0
294	9.519952	0
295	8.838066	0
296	9.509791	0
297	9.094954	0
298	9.043173	0
299	8.988417	0
300	8.613655	0
301	9.412525	0
302	8.921885	0
303	9.065491	0
304	9.158992	0
305	9.411701	0
306	9.658798	0
307	10.273297	0
308	9.296307	0
309	9.459975	0
310	9.452985	0
311	9.086694	0
312	10.256226	0
313	9.559126	0
314	9.430647	0
315	9.292532	0
316	9.629185	0
317	9.746298	0
318	10.289834	0
319	10.486761	0
320	10.337524	0
321	9.602352	0
322	9.225070	0
323	9.912601	0
324	10.269266	0
325	12.685889	0
326	10.714107	0
